date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:57:26	688/688	---M--	200	added ('OK')	image/png	etag:%226017c239-2b0%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	(from https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
10:57:26	700/700	---M--	200	added ('OK')	image/png	etag:%226017c239-2bc%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	(from https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
10:57:26	647/647	---M--	200	added ('OK')	image/png	etag:%226017c239-287%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	(from https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
10:57:27	763/763	---M--	200	added ('OK')	image/png	etag:%226017c239-2fb%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	(from https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
10:57:27	690/690	---M--	200	added ('OK')	image/png	etag:%226017c239-2b2%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/images/icons/blue-document-pdf.png	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/images/icons/blue-document-pdf.png	(from https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
10:57:27	709/709	---M--	200	added ('OK')	image/png	etag:%226017c239-2c5%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	(from https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
10:57:28	691/691	---M--	200	added ('OK')	image/png	etag:%226017c239-2b3%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/images/icons/blue-document-word.png	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/images/icons/blue-document-word.png	(from https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
10:57:28	635/635	---M--	200	added ('OK')	image/png	etag:%226017c239-27b%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	(from https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
10:57:29	590/590	---M--	200	added ('OK')	image/png	etag:%226017c239-24e%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/images/icons/camcorder.png	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/images/icons/camcorder.png	(from https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
10:57:29	635/635	---M--	200	added ('OK')	image/png	etag:%226017c239-27b%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/images/icons/camera.png	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/images/icons/camera.png	(from https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
10:57:29	659/659	---M--	200	added ('OK')	image/png	etag:%226017c239-293%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/images/icons/chart.png	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/images/icons/chart.png	(from https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
10:57:30	1686/1686	---M--	200	added ('OK')	image/png	etag:%226017c239-696%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/images/icons/chart-pie.png	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/images/icons/chart-pie.png	(from https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
10:57:30	706/706	---M--	200	added ('OK')	image/png	etag:%226017c239-2c2%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/images/icons/clock.png	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/images/icons/clock.png	(from https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
10:57:31	470/470	---M--	200	added ('OK')	image/png	etag:%226017c239-1d6%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/images/icons/control.png	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/images/icons/control.png	(from https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
10:57:31	606/606	---M--	200	added ('OK')	image/png	etag:%226017c239-25e%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/images/icons/fire.png	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/images/icons/fire.png	(from https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
10:57:31	792/792	---M--	200	added ('OK')	image/png	etag:%226017c239-318%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/images/icons/heart.png	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/images/icons/heart.png	(from https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
10:57:32	505/505	---M--	200	added ('OK')	image/png	etag:%226017c239-1f9%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/images/icons/mail.png	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/images/icons/mail.png	(from https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
10:57:32	756/756	---M--	200	added ('OK')	image/png	etag:%226017c239-2f4%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	(from https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
10:57:32	657/657	---M--	200	added ('OK')	image/png	etag:%226017c239-291%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/images/icons/video.png	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/images/icons/video.png	(from https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
10:57:33	7668/7668	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%226017c239-1df4%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.eot?f6ud62	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.eot	(from https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
10:57:33	7464/7464	---M--	200	added ('OK')	application/octet-stream	etag:%226017c239-1d28%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.ttf?f6ud62	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.ttf	(from https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
10:57:33	7540/7540	---MCZ	200	added ('OK')	application/font-woff	etag:W/%226017c239-1d74%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.woff?f6ud62	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.woff	(from https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
10:57:34	24504/24504	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226017c239-5fb8%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.svg?f6ud62	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.svg	(from https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
10:57:34	223/223	---M--	200	added ('OK')	image/png	etag:%226017c239-df%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/images/toggle_open.png	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/images/toggle_open.png	(from https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
10:57:34	168/168	---M--	200	added ('OK')	image/png	etag:%226017c239-a8%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/images/toggle_close.png	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/images/toggle_close.png	(from https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
10:57:35	198/198	---M--	200	added ('OK')	image/png	etag:%226017c239-c6%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/images/flickr.png	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/images/flickr.png	(from https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
10:57:35	126/126	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226017c239-7e%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/vc/blur.svg	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/vc/blur.svg	(from https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
10:57:35	6024/6024	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%226017c239-1788%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.eot?-9hbgac	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.eot	(from https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
10:57:36	6024/6024	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%226017c239-1788%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.eot?	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1d41d.eot	(from https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
10:57:36	5924/5924	---MCZ	200	added ('OK')	application/font-woff	etag:W/%226017c239-1724%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.woff?-9hbgac	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.woff	(from https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
10:57:36	5848/5848	---M--	200	added ('OK')	application/octet-stream	etag:%226017c239-16d8%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.ttf?-9hbgac	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.ttf	(from https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
10:57:36	13215/13215	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226017c239-339f%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.svg?-9hbgac	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.svg	(from https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
10:57:37	673/673	---M--	200	added ('OK')	image/gif	etag:%226017c239-2a1%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/images/spinner.gif	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/images/spinner.gif	(from https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
10:57:37	265/265	---M--	200	added ('OK')	image/png	etag:%226017c239-109%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/vc/remove.png	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/vc/remove.png	(from https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
10:57:38	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%226017c2be-2876e%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/pearl-header-builder/assets/frontend/assets/fonts/fontawesome-webfont.eot?v=4.7.0	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/plugins/pearl-header-builder/assets/frontend/assets/fonts/fontawesome-webfont3e6e.eot	(from https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/pearl-header-builder/assets/frontend/assets/css/font-awesome.min.css?ver=1626947219)
10:57:38	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%226017c2be-2876e%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/pearl-header-builder/assets/frontend/assets/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/plugins/pearl-header-builder/assets/frontend/assets/fonts/fontawesome-webfontd41d.eot	(from https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/pearl-header-builder/assets/frontend/assets/css/font-awesome.min.css?ver=1626947219)
10:57:38	77160/77160	---M--	200	added ('OK')	application/octet-stream	etag:%226017c2be-12d68%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/pearl-header-builder/assets/frontend/assets/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/plugins/pearl-header-builder/assets/frontend/assets/fonts/fontawesome-webfont3e6e.woff2	(from https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/pearl-header-builder/assets/frontend/assets/css/font-awesome.min.css?ver=1626947219)
10:57:38	98024/98024	---MCZ	200	added ('OK')	application/font-woff	etag:W/%226017c2be-17ee8%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/pearl-header-builder/assets/frontend/assets/fonts/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/plugins/pearl-header-builder/assets/frontend/assets/fonts/fontawesome-webfont3e6e.woff	(from https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/pearl-header-builder/assets/frontend/assets/css/font-awesome.min.css?ver=1626947219)
10:57:39	165548/165548	---M--	200	added ('OK')	application/octet-stream	etag:%226017c2be-286ac%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/pearl-header-builder/assets/frontend/assets/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/plugins/pearl-header-builder/assets/frontend/assets/fonts/fontawesome-webfont3e6e.ttf	(from https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/pearl-header-builder/assets/frontend/assets/css/font-awesome.min.css?ver=1626947219)
10:57:39	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226017c2be-6c7db%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/pearl-header-builder/assets/frontend/assets/fonts/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/plugins/pearl-header-builder/assets/frontend/assets/fonts/fontawesome-webfont3e6e.svg	(from https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/pearl-header-builder/assets/frontend/assets/css/font-awesome.min.css?ver=1626947219)
10:57:39	118202/118202	---MCZ	200	added ('OK')	text/css	etag:W/%2260c9c989-1cdba%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/themes/crypterio/assets/css/bootstrap.min.css?ver=1627017998	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/themes/crypterio/assets/css/bootstrap.min56b1.css	(from https://crypterio.stylemixthemes.com/icoagency/company-history/)
10:57:39	56279/56279	---MCZ	200	added ('OK')	text/css	etag:W/%2260c9c989-dbd7%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/themes/crypterio/assets/fonts/font-awesome/css/font-awesome.min.css?ver=1627017998	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/themes/crypterio/assets/fonts/font-awesome/css/font-awesome.min56b1.css	(from https://crypterio.stylemixthemes.com/icoagency/company-history/)
10:57:40	222/222	---MCZ	200	added ('OK')	text/css	etag:W/%22602a5ee6-de%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/themes/crypterio-child/style.css?ver=1627017998	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/themes/crypterio-child/style56b1.css	(from https://crypterio.stylemixthemes.com/icoagency/company-history/)
10:57:41	486867/486867	---MCZ	200	added ('OK')	text/css	etag:W/%2260c9c9a2-76dd3%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/themes/crypterio/assets/css/ico_agency/main.css?ver=1627017998	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/themes/crypterio/assets/css/ico_agency/main56b1.css	(from https://crypterio.stylemixthemes.com/icoagency/company-history/)
10:57:41	16264/16264	---MCZ	200	added ('OK')	text/css	etag:W/%2260c9c99d-3f88%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/themes/crypterio/assets/css/vendors/select2.min.css?ver=1627017998	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/themes/crypterio/assets/css/vendors/select2.min56b1.css	(from https://crypterio.stylemixthemes.com/icoagency/company-history/)
10:57:41	37603/37603	---MCZ	200	added ('OK')	text/css	etag:W/%2260c9c9a5-92e3%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/themes/crypterio/assets/css/shared/main.css?ver=1627017998	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/themes/crypterio/assets/css/shared/main56b1.css	(from https://crypterio.stylemixthemes.com/icoagency/company-history/)
10:57:41	48378/48378	---MCZ	200	added ('OK')	text/css	etag:W/%226017c2be-bcfa%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/pearl-header-builder/assets/frontend/assets/css/header/main.css?ver=1627017998	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/plugins/pearl-header-builder/assets/frontend/assets/css/header/main56b1.css	(from https://crypterio.stylemixthemes.com/icoagency/company-history/)
10:57:42	378/378	---MCZ	200	added ('OK')	text/css	etag:W/%226017c2be-17a%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/pearl-header-builder/assets/frontend/assets/vendor/sticky.css?ver=1627017998	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/plugins/pearl-header-builder/assets/frontend/assets/vendor/sticky56b1.css	(from https://crypterio.stylemixthemes.com/icoagency/company-history/)
10:57:42	31000/31000	---MCZ	200	added ('OK')	text/css	etag:W/%226017c2be-7918%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/pearl-header-builder/assets/frontend/assets/css/font-awesome.min.css?ver=1627017998	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/plugins/pearl-header-builder/assets/frontend/assets/css/font-awesome.min56b1.css	(from https://crypterio.stylemixthemes.com/icoagency/company-history/)
10:57:42	11568/11568	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260c9c989-2d30%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/themes/crypterio/assets/js/jquery.simplemarquee.js?ver=1627017998	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/themes/crypterio/assets/js/jquery.simplemarquee56b1.js	(from https://crypterio.stylemixthemes.com/icoagency/company-history/)
10:57:43	5935/5935	---MCZ	200	added ('OK')	application/json	date:Fri,%2023%20Jul%202021%2005:27:43%20GMT	https://crypterio.stylemixthemes.com/icoagency/wp-json/wp/v2/pages/377	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-json/wp/v2/pages/377.json	(from https://crypterio.stylemixthemes.com/icoagency/company-history/)
10:57:44	2424/2424	---MCZ	200	added ('OK')	application/json	date:Fri,%2023%20Jul%202021%2005:27:44%20GMT	https://crypterio.stylemixthemes.com/icoagency/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcrypterio.stylemixthemes.com%2Ficoagency%2Fcompany-history%2F	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-json/oembed/1.0/embed06e3.json	(from https://crypterio.stylemixthemes.com/icoagency/company-history/)
10:57:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2023%20Jul%202021%2005:27:44%20GMT	https://crypterio.stylemixthemes.com/icoagency/?p=377	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/indexa7ab.html	(from https://crypterio.stylemixthemes.com/icoagency/company-history/)
10:57:45	2512/2512	---MCZ	200	added ('OK')	text/xml	date:Fri,%2023%20Jul%202021%2005:27:45%20GMT	https://crypterio.stylemixthemes.com/icoagency/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcrypterio.stylemixthemes.com%2Ficoagency%2Fcompany-history%2F&format=xml	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-json/oembed/1.0/embede366	(from https://crypterio.stylemixthemes.com/icoagency/company-history/)
10:57:45	26294/26294	---M--	200	added ('OK')	image/jpeg	etag:%225adebf62-66b6%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/uploads/sites/12/2018/04/work_6-111x35.jpeg	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/uploads/sites/12/2018/04/work_6-111x35.jpg	(from https://crypterio.stylemixthemes.com/icoagency/company-history/)
10:57:45	36146/36146	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260c9c989-8d32%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/themes/crypterio/assets/js/bootstrap.min.js?ver=1627017998	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/themes/crypterio/assets/js/bootstrap.min56b1.js	(from https://crypterio.stylemixthemes.com/icoagency/company-history/)
10:57:46	73163/73163	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260c9c99e-11dcb%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/themes/crypterio/assets/js/vendors/select2.min.js?ver=1627017998	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/themes/crypterio/assets/js/vendors/select2.min56b1.js	(from https://crypterio.stylemixthemes.com/icoagency/company-history/)
10:57:46	6547/6547	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260c9c989-1993%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/themes/crypterio/assets/js/lazysizes-umd.min.js?ver=1627017998	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/themes/crypterio/assets/js/lazysizes-umd.min56b1.js	(from https://crypterio.stylemixthemes.com/icoagency/company-history/)
10:57:46	23328/23328	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260c9c989-5b20%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/themes/crypterio/assets/js/custom.js?ver=1627017998	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/themes/crypterio/assets/js/custom56b1.js	(from https://crypterio.stylemixthemes.com/icoagency/company-history/)
